timestamp;value;measurement_type;axis;axis_label;spot_id;spot_dyid;spot_name;spot_type;spot_rpm;spot_power;spot_model;machine_id;machine_name;battery_level;telemetry_interval;interval_unit;dynamic_range_in_g;data_source;spot_path
2024-06-04 16:38:31+00:00;0.106384382;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 16:38:31+00:00;0.128911093;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 16:38:31+00:00;0.112602964;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 16:48:31+00:00;0.108000979;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 16:48:31+00:00;0.124386586;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 16:48:31+00:00;0.118347831;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 16:58:31+00:00;0.14391163;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 16:58:31+00:00;0.136727735;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 16:58:31+00:00;0.152005658;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:08:31+00:00;0.18842642;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:08:31+00:00;0.114396669;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:08:31+00:00;0.182783142;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:18:31+00:00;0.123447523;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:18:31+00:00;0.118001625;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:18:31+00:00;0.131294757;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:28:31+00:00;0.108078755;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:28:31+00:00;0.13003327;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:28:31+00:00;0.108982012;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:38:31+00:00;0.105765313;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:38:31+00:00;0.129893377;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:38:31+00:00;0.107819684;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:52:28+00:00;0.102967702;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:52:28+00:00;0.127826005;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 17:52:28+00:00;0.101236708;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:02:28+00:00;0.093097985;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:02:28+00:00;0.12316303;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:02:28+00:00;0.104614161;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:12:28+00:00;0.131324649;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:12:28+00:00;0.136746243;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:12:28+00:00;0.124723025;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:22:28+00:00;0.113002382;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:22:28+00:00;0.137955338;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:22:28+00:00;0.103440128;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:32:28+00:00;0.08977212;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:32:28+00:00;0.119825229;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:32:28+00:00;0.09662088;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:42:28+00:00;0.099334277;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:42:28+00:00;0.141955256;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:42:28+00:00;0.10482797;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 18:47:45+00:00;0.083019726;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 18:47:45+00:00;0.139665887;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 18:47:45+00:00;0.10261368;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 18:57:45+00:00;0.09518557;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 18:57:45+00:00;0.133310452;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 18:57:45+00:00;0.105820619;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:07:45+00:00;0.09261556;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:07:45+00:00;0.124051444;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:07:45+00:00;0.098858483;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:17:45+00:00;0.1200113;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:17:45+00:00;0.132952183;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:17:45+00:00;0.123376027;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:27:45+00:00;0.173737407;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:27:45+00:00;0.144644201;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:27:45+00:00;0.156031594;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:37:45+00:00;0.10238649;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:37:45+00:00;0.130694255;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:37:45+00:00;0.110335022;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:47:45+00:00;0.162570089;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:47:45+00:00;0.148505032;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:47:45+00:00;0.162582874;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:57:45+00:00;0.19918783;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:57:45+00:00;0.168557748;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 19:57:45+00:00;0.200671241;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:07:45+00:00;0.129814997;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:07:45+00:00;0.139567912;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:07:45+00:00;0.133171096;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:17:45+00:00;0.151111901;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:17:45+00:00;0.129579842;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:17:45+00:00;0.163002446;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:27:45+00:00;0.089196272;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:27:45+00:00;0.130376205;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:27:45+00:00;0.10929393;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:37:45+00:00;0.114150137;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:37:45+00:00;0.105810031;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:37:45+00:00;0.097481333;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:47:45+00:00;0.060024299;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:47:45+00:00;0.038671054;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:47:45+00:00;0.053945798;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:57:45+00:00;0.047713771;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
2024-06-04 20:57:45+00:00;0.045978449;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;
